CPB;titulo;ano;chamada;categoria;bilheteria_nominal_r;bilheteria_deflac_r2024;outras_janelas_deflac_r2024;outras_janelas_nominal_r;receita_total_deflac_r2024;roi_dom_fsa_deflac;roi_dom_total_deflac;roi_internacional_0_100;total_paises_alcancados;pontuacao_festivais;adm_eu_lumiere;vod_n_plataformas;vod_n_paises;critica_indice_1_5;critica_n_fontes;cita_n_papers;cita_soma_cit;prestigio_festiv;CNPJ_produtora;genero_diretor;diversidade_regional;protagonista_diverso;UF_requerente;tem_diretor_prestigio;IMDB_GENRES;IMDB_RUNTIME;PRESTIGIO_FESTIVAIS;N_DIRETORES;tipo_investimento;valor_nominal_r;valor_deflac_r2024;ano_referencia_deflacao;roi_sobre_este_inv_deflac
B1800375900000;CANO SERRADO;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;23149.2;24094.56;194907.16;140000;24094.56;0.0758;0.0038;0.0;0;0.0;0;0;0;0.0;0;2.0;0.0;;00.817.115/0001-73;;;;;;;;;;RENUNCIA_ART3;1500000.0;2088291.0;2018;0.0115
B1800375900000;CANO SERRADO;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;23149.2;24094.56;194907.16;140000;24094.56;0.0758;0.0038;0.0;0;0.0;0;0;0;0.0;0;2.0;0.0;;00.817.115/0001-73;;;;;;;;;;RENUNCIA_OUTROS;1000000.0;1392194.0;2018;0.0173
B1800411600000;DESLEMBRO;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;260865.0;328020.0;508150.81;365000;328020.0;0.2899;0.0583;9.2;0;0.0;878;0;0;0.0;0;;;;31.179.864/0001-46;;;;;;;;;;FSA;1940000.0;2884801.34;2018;0.1137
B1800411600000;DESLEMBRO;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;260865.0;328020.0;508150.81;365000;328020.0;0.2899;0.0583;9.2;0;0.0;878;0;0;0.0;0;;;;31.179.864/0001-46;;;;;;;;;;RENUNCIA_ART3;722489.38;1005845.38;2018;0.3261
B1800411600000;DESLEMBRO;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;260865.0;328020.0;508150.81;365000;328020.0;0.2899;0.0583;9.2;0;0.0;878;0;0;0.0;0;;;;31.179.864/0001-46;;;;;;;;;;RENUNCIA_OUTROS;1250000.0;1740242.5;2018;0.1885
B1800466200000;GUERRA DE ALGODÃO;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;2387.38;2962.12;194907.16;140000;2962.12;0.0855;0.0013;0.0;0;0.0;0;0;0;4.03;2;1.0;0.0;;00.845.658/0001-02;;;;;;;;;;FSA;1556546.0;2314601.02;2018;0.0013
B1800491800000;LEGALIDADE;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;252849.33;317940.84;83531.64;60000;317940.84;0.1342;0.0744;1.6;0;8.0;0;0;0;0.0;0;;;;90.130.634/0001-51;;;;;;;;;;FSA;2148510.0;2991142.73;2018;0.1063
B1800491800000;LEGALIDADE;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;252849.33;317940.84;83531.64;60000;317940.84;0.1342;0.0744;1.6;0;8.0;0;0;0;0.0;0;;;;90.130.634/0001-51;;;;;;;;;;RENUNCIA_OUTROS;921600.0;1283045.99;2018;0.2478
B2000003600000;ONDE DORMEM OS SONHOS;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;1069.6;1113.28;111375.52;80000;1113.28;0.3386;0.0034;0.0;0;0.0;0;0;0;3.32;1;0.0;;;17.281.724/0001-53;;;;;;;;;;FSA;230000.0;332212.23;2018;0.0034
B1800567100000;TAIS & TAIANE;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;943.92;1073.52;0.0;0;1073.52;0.0003;0.0002;0.0;0;0.0;0;0;0;0.0;0;1.0;0.0;;01.111.024/0001-80;;;;;;;;;;FSA;2097403.0;3903919.28;2018;0.0003
B1800567100000;TAIS & TAIANE;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;943.92;1073.52;0.0;0;1073.52;0.0003;0.0002;0.0;0;0.0;0;0;0;0.0;0;1.0;0.0;;01.111.024/0001-80;;;;;;;;;;RENUNCIA_OUTROS;600000.0;835316.4;2018;0.0013
B1800212800000;TALVEZ UMA HISTÓRIA DE AMOR;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;574422.72;759276.84;194907.16;140000;759276.84;0.8258;0.1023;0.0;0;0.0;0;0;0;4.3;1;;;;11.503.567/0001-05;;;;;;;;;;FSA;800000.0;1155520.8;2018;0.6571
B1800212800000;TALVEZ UMA HISTÓRIA DE AMOR;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;574422.72;759276.84;194907.16;140000;759276.84;0.8258;0.1023;0.0;0;0.0;0;0;0;4.3;1;;;;11.503.567/0001-05;;;;;;;;;;RENUNCIA_ART3;2999980.0;4176554.16;2018;0.1818
B1800212800000;TALVEZ UMA HISTÓRIA DE AMOR;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;574422.72;759276.84;194907.16;140000;759276.84;0.8258;0.1023;0.0;0;0.0;0;0;0;4.3;1;;;;11.503.567/0001-05;;;;;;;;;;RENUNCIA_OUTROS;1500000.0;2088291.0;2018;0.3636
B1900029000000;TITO E OS PÁSSAROS;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;241849.52;303686.88;194907.16;140000;303686.88;0.1314;0.0452;26.96;0;65.5;27150;0;0;4.1;1;0.0;;;04.310.171/0001-78;;;;;;;;;;FSA;2400000.0;3793305.6;2018;0.0801
B1900029000000;TITO E OS PÁSSAROS;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;241849.52;303686.88;194907.16;140000;303686.88;0.1314;0.0452;26.96;0;65.5;27150;0;0;4.1;1;0.0;;;04.310.171/0001-78;;;;;;;;;;RENUNCIA_OUTROS;2100000.0;2923607.4;2018;0.1039
B1800504700000;TORRE DAS DONZELAS;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;101563.44;127709.12;501189.84;360000;127709.12;0.491;0.0651;5.2;0;26.0;0;0;0;0.0;0;;;;06.992.833/0001-62;;;;;;;;;;FSA;810425.0;1280912.37;2018;0.0997
B1800504700000;TORRE DAS DONZELAS;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;101563.44;127709.12;501189.84;360000;127709.12;0.491;0.0651;5.2;0;26.0;0;0;0;0.0;0;;;;06.992.833/0001-62;;;;;;;;;;RENUNCIA_ART3;350000.0;487267.9;2018;0.2621
B1800504700000;TORRE DAS DONZELAS;2018;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;101563.44;127709.12;501189.84;360000;127709.12;0.491;0.0651;5.2;0;26.0;0;0;0;0.0;0;;;;06.992.833/0001-62;;;;;;;;;;RENUNCIA_OUTROS;140000.0;194907.16;2018;0.6552
B1900448200000;AOS OLHOS DE ERNESTO;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;5842.96;7196.56;266934.0;200000;7196.56;0.1309;0.0021;3.6;0;18.0;0;0;0;3.61;2;3.0;2.0;;94.625.829/0001-23;;;;;;;;;;FSA;1450000.0;2094381.45;2019;0.0034
B1900448200000;AOS OLHOS DE ERNESTO;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;5842.96;7196.56;266934.0;200000;7196.56;0.1309;0.0021;3.6;0;18.0;0;0;0;3.61;2;3.0;2.0;;94.625.829/0001-23;;;;;;;;;;RENUNCIA_OUTROS;1000000.0;1334670.0;2019;0.0054
B1900571100000;INCOMPATÍVEL;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;37760.7;39302.76;0.0;0;39302.76;0.0109;0.0044;0.0;0;0.0;0;0;0;0.0;0;;;;01.378.559/0001-12;;;;;;;;;;FSA;2500000.0;3611002.5;2019;0.0109
B1900571100000;INCOMPATÍVEL;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;37760.7;39302.76;0.0;0;39302.76;0.0109;0.0044;0.0;0;0.0;0;0;0;0.0;0;;;;01.378.559/0001-12;;;;;;;;;;RENUNCIA_ART3;3833731.35;5116766.22;2019;0.0077
B1900571100000;INCOMPATÍVEL;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;37760.7;39302.76;0.0;0;39302.76;0.0109;0.0044;0.0;0;0.0;0;0;0;0.0;0;;;;01.378.559/0001-12;;;;;;;;;;RENUNCIA_OUTROS;150000.0;200200.5;2019;0.1963
B1900157600000;KARDEC;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;11979901.02;15063910.96;373707.6;280000;15063910.96;2.5483;1.4971;0.8;0;4.0;0;0;0;3.8;1;;;;09.180.984/0001-04;;;;;;;;;;FSA;4194083.72;6057938.72;2019;2.4866
B1900157600000;KARDEC;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;11979901.02;15063910.96;373707.6;280000;15063910.96;2.5483;1.4971;0.8;0;4.0;0;0;0;3.8;1;;;;09.180.984/0001-04;;;;;;;;;;RENUNCIA_ART3;3000000.0;4004010.0;2019;3.7622
B1900548300000;LIMA BARRETO, AO TERCEIRO DIA;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;22518.9;23438.52;186853.8;140000;23438.52;0.0971;0.0065;0.0;0;0.0;0;0;0;0.0;0;;;;08.408.195/0001-15;;;;;;;;;;FSA;1500000.0;2166601.5;2019;0.0108
B1900548300000;LIMA BARRETO, AO TERCEIRO DIA;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;22518.9;23438.52;186853.8;140000;23438.52;0.0971;0.0065;0.0;0;0.0;0;0;0;0.0;0;;;;08.408.195/0001-15;;;;;;;;;;RENUNCIA_ART3;1060000.0;1414750.2;2019;0.0166
B1900618000000;MACABRO;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;1354.9;1689.8;186853.8;140000;1689.8;0.0451;0.0002;0.0;0;0.0;0;0;0;3.541;2;;;;01.803.185/0001-35;;;;;;;;;;FSA;3000000.0;4176582.0;2019;0.0004
B1900618000000;MACABRO;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;1354.9;1689.8;186853.8;140000;1689.8;0.0451;0.0002;0.0;0;0.0;0;0;0;3.541;2;;;;01.803.185/0001-35;;;;;;;;;;RENUNCIA_ART3;3000000.0;4004010.0;2019;0.0004
B1900618000000;MACABRO;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;1354.9;1689.8;186853.8;140000;1689.8;0.0451;0.0002;0.0;0;0.0;0;0;0;3.541;2;;;;01.803.185/0001-35;;;;;;;;;;RENUNCIA_OUTROS;550000.0;734068.5;2019;0.0023
B1900063700000;MUSSUM, UM FILME DO CACILDIS;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;37754.28;47473.44;480481.2;360000;47473.44;0.4681;0.0311;0.0;0;0.0;0;0;0;3.4;1;;;;06.992.833/0001-62;;;;;;;;;;FSA;780800.0;1127788.3;2019;0.0421
B1900063700000;MUSSUM, UM FILME DO CACILDIS;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;37754.28;47473.44;480481.2;360000;47473.44;0.4681;0.0311;0.0;0;0.0;0;0;0;3.4;1;;;;06.992.833/0001-62;;;;;;;;;;RENUNCIA_ART3;300000.0;400401.0;2019;0.1186
B1900098100000;O PERGAMINHO VERMELHO;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;430.38;536.76;106773.6;80000;536.76;0.0339;0.0002;0.0;0;0.0;0;0;0;3.442;2;;;;09.028.371/0001-56;;;;;;;;;;FSA;2000000.0;3161088.0;2019;0.0002
B1900347800000;PIEDADE;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;129823.96;147648.76;373707.6;280000;147648.76;0.2537;0.0436;2.0;0;10.0;0;0;0;0.0;0;0.0;;;01.369.211/0001-69;;;;;;;;;;FSA;1300000.0;2054707.2;2019;0.0719
B1900347800000;PIEDADE;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;129823.96;147648.76;373707.6;280000;147648.76;0.2537;0.0436;2.0;0;10.0;0;0;0;0.0;0;0.0;;;01.369.211/0001-69;;;;;;;;;;RENUNCIA_OUTROS;1000000.0;1334670.0;2019;0.1106
B1900284200000;PORFÍRIO DO AMARAL - A VERDADE SOBRE O SAMBA;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.2;1;0.0;;;04.979.755/0001-30;;;;;;;;;;FSA;445000.0;642758.45;2019;0.0
B1900572600000;PUREZA;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;321987.8;335137.04;186853.8;140000;335137.04;0.0863;0.0454;0.0;0;0.0;0;0;0;4.208;2;;;;55.084.750/0001-80;;;;;;;;;;FSA;4189073.0;6050701.23;2019;0.0554
B1900572600000;PUREZA;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;321987.8;335137.04;186853.8;140000;335137.04;0.0863;0.0454;0.0;0;0.0;0;0;0;4.208;2;;;;55.084.750/0001-80;;;;;;;;;;RENUNCIA_OUTROS;1000000.0;1334670.0;2019;0.2511
B1900331600000;SE ARREPENDIMENTO MATASSE;2019;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;2088.14;2604.28;0.0;0;2604.28;0.0018;0.0018;0.0;0;0.0;0;0;0;0.0;0;;;;01.025.252/0001-38;;;;;;;;;;FSA;980000.0;1415512.98;2019;0.0018
B2000152800000;CAFÉ, PEPI E LIMÃO;2020;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;14989.52;14989.52;0.0;0;14989.52;0.008;0.008;0.0;0;0.0;0;0;0;0.0;0;0.0;;;07.718.282/0001-06;;;;;;;;;;FSA;1300000.0;1877721.3;2020;0.008
B2000096200000;EDUARDO E MÔNICA;2020;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;7820690.7;8140025.04;178773.28;140000;8140025.04;3.3196;1.0515;3.0;0;15.0;0;0;0;3.827;2;;;;08.427.088/0001-34;;;;;;;;;;FSA;1800000.0;2505949.2;2020;3.2483
B2000096200000;EDUARDO E MÔNICA;2020;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;7820690.7;8140025.04;178773.28;140000;8140025.04;3.3196;1.0515;3.0;0;15.0;0;0;0;3.827;2;;;;08.427.088/0001-34;;;;;;;;;;RENUNCIA_ART3;2700000.0;3447770.4;2020;2.361
B2000096200000;EDUARDO E MÔNICA;2020;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;7820690.7;8140025.04;178773.28;140000;8140025.04;3.3196;1.0515;3.0;0;15.0;0;0;0;3.827;2;;;;08.427.088/0001-34;;;;;;;;;;RENUNCIA_OUTROS;1399983.0;1787711.09;2020;4.5533
B2000185600000;NIÈDE;2020;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;2247.54;2803.08;76617.12;60000;2803.08;0.1119;0.0039;0.0;0;0.0;0;0;0;0.0;0;;;;13.827.942/0001-90;;;;;;;;;;FSA;510000.0;710018.94;2020;0.0039
B2000364100000;O CEMITÉRIO DAS ALMAS PERDIDAS;2020;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;1083.76;1232.56;76617.12;60000;1232.56;0.0329;0.0005;0.0;0;0.0;0;0;0;2.975;2;;;;09.369.796/0001-29;;;;;;;;;;FSA;1700000.0;2366729.8;2020;0.0005
B2000525500000;O CLUBE DOS ANJOS;2020;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;83391.95;86736.44;76617.12;60000;86736.44;0.0754;0.0181;14.76;0;14.5;1429;2;1;2.8;1;3.0;0.0;;10.441.993/0001-90;;;;;;;;;;FSA;1500000.0;2166601.5;2020;0.04
B2000525500000;O CLUBE DOS ANJOS;2020;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;83391.95;86736.44;76617.12;60000;86736.44;0.0754;0.0181;14.76;0;14.5;1429;2;1;2.8;1;3.0;0.0;;10.441.993/0001-90;;;;;;;;;;RENUNCIA_ART3;1062500.0;1356761.5;2020;0.0639
B2000525500000;O CLUBE DOS ANJOS;2020;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;83391.95;86736.44;76617.12;60000;86736.44;0.0754;0.0181;14.76;0;14.5;1429;2;1;2.8;1;3.0;0.0;;10.441.993/0001-90;;;;;;;;;;RENUNCIA_OUTROS;1000000.0;1276952.0;2020;0.0679
B2000320300000;O SENTIDO DA VIDA;2020;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;2639.48;3001.88;0.0;0;3001.88;0.0028;0.002;0.0;0;0.0;0;0;0;3.2;1;;;;02.525.725/0001-29;;;;;;;;;;FSA;750000.0;1083300.75;2020;0.0028
B2000320300000;O SENTIDO DA VIDA;2020;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;2639.48;3001.88;0.0;0;3001.88;0.0028;0.002;0.0;0;0.0;0;0;0;3.2;1;;;;02.525.725/0001-29;;;;;;;;;;RENUNCIA_ART3;300000.0;383085.6;2020;0.0078
B2000106900000;OS ESCRAVOS DE JÓ;2020;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;6876.0;7156.8;0.0;0;7156.8;0.0033;0.0033;0.0;0;0.0;0;0;0;3.438;1;0.0;;;10.505.568/0001-18;;;;;;;;;;FSA;1520000.0;2195489.52;2020;0.0033
B2000477300000;RIR PRA NÃO CHORAR;2020;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;16578.8;17255.84;76617.12;60000;17255.84;0.0433;0.008;0.0;0;0.0;0;0;0;0.0;0;0.0;;;04.852.671/0001-31;;;;;;;;;;FSA;1500000.0;2166601.5;2020;0.008
B2000040200000;SOLTEIRA QUASE SURTANDO;2020;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;333703.9;416187.8;76617.12;60000;416187.8;0.7385;0.1611;0.0;0;0.0;0;0;0;0.0;0;;;;07.978.267/0001-05;;;;;;;;;;FSA;500000.0;667335.0;2020;0.6237
B2000040200000;SOLTEIRA QUASE SURTANDO;2020;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;333703.9;416187.8;76617.12;60000;416187.8;0.7385;0.1611;0.0;0;0.0;0;0;0;0.0;0;;;;07.978.267/0001-05;;;;;;;;;;RENUNCIA_ART3;1500000.0;1915428.0;2020;0.2173
B2000436400000;TODOS OS MORTOS;2020;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;9968.48;11908.12;357546.56;280000;11908.12;0.1576;0.0039;10.4;0;42.0;0;8;1;4.1;1;12.0;0.0;Rotterdam;66.876.707/0001-74;;;;;;;;;;FSA;1684255.81;2344810.83;2020;0.0051
B2000436400000;TODOS OS MORTOS;2020;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;9968.48;11908.12;357546.56;280000;11908.12;0.1576;0.0039;10.4;0;42.0;0;8;1;4.1;1;12.0;0.0;Rotterdam;66.876.707/0001-74;;;;;;;;;;RENUNCIA_ART3;75000.0;95771.4;2020;0.1243
B2000436400000;TODOS OS MORTOS;2020;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;9968.48;11908.12;357546.56;280000;11908.12;0.1576;0.0039;10.4;0;42.0;0;8;1;4.1;1;12.0;0.0;Rotterdam;66.876.707/0001-74;;;;;;;;;;RENUNCIA_OUTROS;500000.0;638476.0;2020;0.0187
B2100349700000;A QUEDA;2021;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;6763.44;7037.52;69613.92;60000;7037.52;0.0424;0.0039;0.0;0;0.0;0;0;0;3.895;2;2.0;0.0;;22.971.615/0001-06;;;;;;;;;;FSA;1300000.0;1809852.2;2021;0.0039
B2100103100000;DIÁRIO DE VIAGEM;2021;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;7620.9;7932.12;324864.96;280000;7932.12;0.1028;0.0019;0.0;0;0.0;0;0;0;4.412;2;;;;12.106.102/0001-75;;;;;;;;;;FSA;2324587.5;3236276.77;2021;0.0025
B2100103100000;DIÁRIO DE VIAGEM;2021;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;7620.9;7932.12;324864.96;280000;7932.12;0.1028;0.0019;0.0;0;0.0;0;0;0;4.412;2;;;;12.106.102/0001-75;;;;;;;;;;RENUNCIA_OUTROS;800000.0;928185.6;2021;0.0085
B2100271600000;DUETTO;2021;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;53250.8;55425.44;69613.92;60000;55425.44;0.0376;0.0076;0.0;0;0.0;0;0;0;0.0;0;;;;53.976.478/0001-18;;;;;;;;;;FSA;2389000.0;3325951.47;2021;0.0167
B2100271600000;DUETTO;2021;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;53250.8;55425.44;69613.92;60000;55425.44;0.0376;0.0076;0.0;0;0.0;0;0;0;0.0;0;;;;53.976.478/0001-18;;;;;;;;;;RENUNCIA_ART3;2854879.45;3312322.49;2021;0.0167
B2100271600000;DUETTO;2021;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;53250.8;55425.44;69613.92;60000;55425.44;0.0376;0.0076;0.0;0;0.0;0;0;0;0.0;0;;;;53.976.478/0001-18;;;;;;;;;;RENUNCIA_OUTROS;600000.0;696139.2;2021;0.0796
B2100218200000;MADALENA;2021;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;5258.06;5804.96;69613.92;60000;5804.96;0.0275;0.0021;7.1;0;35.5;0;0;0;3.4;1;;;;03.493.590/0001-20;;;;;;;;;;FSA;1900000.0;2744361.9;2021;0.0021
B2100282200000;PLUFT, O FANTASMINHA;2021;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;2465770.65;2566368.84;162432.48;140000;2566368.84;0.297;0.1772;0.0;0;0.0;0;0;0;3.938;2;;;;72.062.029/0001-09;;;;;;;;;;FSA;6178774.11;9187905.07;2021;0.2793
B2100282200000;PLUFT, O FANTASMINHA;2021;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;2465770.65;2566368.84;162432.48;140000;2566368.84;0.297;0.1772;0.0;0;0.0;0;0;0;3.938;2;;;;72.062.029/0001-09;;;;;;;;;;RENUNCIA_ART3;2700000.0;3132626.4;2021;0.8192
B2100282200000;PLUFT, O FANTASMINHA;2021;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;2465770.65;2566368.84;162432.48;140000;2566368.84;0.297;0.1772;0.0;0;0.0;0;0;0;3.938;2;;;;72.062.029/0001-09;;;;;;;;;;RENUNCIA_OUTROS;1865000.0;2163832.68;2021;1.186
B2100326700000;SWINGUEIRA;2021;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;0.0;0.0;69613.92;60000;0.0;0.2086;0.0;0.0;0;0.0;0;0;0;0.0;0;1.0;0.0;;14.989.694/0001-46;;;;;;;;;;FSA;250000.0;333667.5;2021;0.0
B2200405700000;A ILHA DOS ILÚS;2022;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;27669.71;28050.68;0.0;0;28050.68;0.0189;0.0164;0.0;0;0.0;0;0;0;3.95;2;;;;08.394.172/0001-07;;;;;;;;;;FSA;1000000.0;1487011.0;2022;0.0189
B2200405700000;A ILHA DOS ILÚS;2022;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;27669.71;28050.68;0.0;0;28050.68;0.0189;0.0164;0.0;0;0.0;0;0;0;3.95;2;;;;08.394.172/0001-07;;;;;;;;;;RENUNCIA_OUTROS;200000.0;219346.2;2022;0.1279
B2200291400000;A LASANHA ASSASSINA - A REVOLTA DAS MASSAS;2022;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;1451.14;1471.12;0.0;0;1471.12;0.0005;0.0004;0.0;0;0.0;0;0;0;3.755;2;0.0;;;08.517.383/0001-81;;;;;;;;;;FSA;2486176.3;2726666.62;2022;0.0005
B2200291400000;A LASANHA ASSASSINA - A REVOLTA DAS MASSAS;2022;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;1451.14;1471.12;0.0;0;1471.12;0.0005;0.0004;0.0;0;0.0;0;0;0;3.755;2;0.0;;;08.517.383/0001-81;;;;;;;;;;RENUNCIA_OUTROS;500000.0;548365.5;2022;0.0027
B2200223200000;ASSALTO NA PAULISTA;2022;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;38180.9;39740.12;0.0;0;39740.12;0.0135;0.0064;0.0;0;0.0;0;0;0;3.59;2;;;;02.395.043/0001-49;;;;;;;;;;FSA;2116898.01;2947132.71;2022;0.0135
B2200223200000;ASSALTO NA PAULISTA;2022;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;38180.9;39740.12;0.0;0;39740.12;0.0135;0.0064;0.0;0;0.0;0;0;0;3.59;2;;;;02.395.043/0001-49;;;;;;;;;;RENUNCIA_OUTROS;3018393.27;3310365.47;2022;0.012
B2200409600000;ESTADOS UNIDOS DO BRASIL;2022;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;1196.21;1212.68;0.0;0;1212.68;0.0016;0.0016;0.0;0;0.0;0;0;0;4.343;2;;;;05.928.108/0001-62;;;;;;;;;;FSA;560000.0;779628.64;2022;0.0016
B2200307700000;O ALECRIM E O SONHO;2022;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;5863.39;5944.12;0.0;0;5944.12;0.0036;0.0036;0.0;0;0.0;0;0;0;3.4;1;;;;23.064.648/0001-27;;;;;;;;;;FSA;1200000.0;1670632.8;2022;0.0036
B2200080600000;O PAI DA RITA;2022;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;23488.72;24432.52;153542.34;140000;24432.52;0.0593;0.0069;1.4;0;7.0;0;0;0;3.878;2;;;;66.669.599/0001-69;;;;;;;;;;FSA;2250000.0;3003007.5;2022;0.0081
B2200080600000;O PAI DA RITA;2022;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;23488.72;24432.52;153542.34;140000;24432.52;0.0593;0.0069;1.4;0;7.0;0;0;0;3.878;2;;;;66.669.599/0001-69;;;;;;;;;;RENUNCIA_ART3;500000.0;548365.5;2022;0.0446
B2200266500000;PORTO PRÍNCIPE;2022;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;5129.04;5129.04;0.0;0;5129.04;0.0028;0.0028;0.0;0;0.0;0;0;0;0.0;0;;;;12.827.703/0001-77;;;;;;;;;;FSA;1300000.0;1809852.2;2022;0.0028
B2300257900000;A ESTAÇÃO;2023;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;10456.88;10456.88;0.0;0;10456.88;0.0098;0.0047;0.0;0;0.0;0;0;0;0.0;0;;;;10.407.637/0001-50;;;;;;;;;;FSA;800000.0;1067736.0;2023;0.0098
B2300257900000;A ESTAÇÃO;2023;PRODECINE 01;FSA Pontuação Bilheteria e Roteiro — Produtora;10456.88;10456.88;0.0;0;10456.88;0.0098;0.0047;0.0;0;0.0;0;0;0;0.0;0;;;;10.407.637/0001-50;;;;;;;;;;RENUNCIA_OUTROS;1088000.0;1140550.4;2023;0.0092
