diretor;diretor_norm;n_obras_fomento;ano_primeira_obra;ano_ultima_obra;n_obras_fsa;n_obras_renuncia;investimento_fsa_deflac;investimento_total_deflac;bilheteria_deflac;outras_janelas_deflac;receita_total_deflac;pct_receita_sintetica;roi_dom_fsa_deflac;roi_dom_total_deflac;roi_intl_medio;pontuacao_festivais_max;pontuacao_festivais_media;adm_eu_total;critica_media;categoria_principal;genero_diretor;diversidade_regional;cita_n_papers;cita_soma_citacoes;wikidata_id;prestigio_festiv;prestigio_filmes;fest_diretor_norm;fest_n_participacoes_total;fest_n_festivais_especial;fest_n_festivais_aa;fest_n_competicao_principal;fest_n_secao_paralela;fest_n_premios;fest_tem_curta_festival;fest_tem_longa_festival;fest_melhor_nivel;fest_primeiro_festival_ano;fest_ultimo_festival_ano;fest_festivais_lista;fest_n_festivais_distintos;fest_n_cannes;fest_n_berlim;fest_n_veneza;fest_n_oscar;fest_n_sundance;fest_n_rotterdam;fest_n_tiff;fest_n_locarno;fest_n_san_sebastian;fest_n_idfa;fest_n_annecy;fest_n_karlovy_vary
ISABEL TEIXEIRA DE OLIVEIRA SETTON;ISABEL TEIXEIRA DE OLIVEIRA SETTON;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABEL SALOMON PESSOA;ISABEL SALOMON PESSOA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABEL RIBEIRO PENONI;ISABEL RIBEIRO PENONI;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABEL PENONI;ISABEL PENONI;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLA CARPINTER SECCHIN;ISABELLA CARPINTER SECCHIN;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLA CARDOSO BARGMANN;ISABELLA CARDOSO BARGMANN;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLA CAMPOS BRETZ CAVALCANTI;ISABELLA CAMPOS BRETZ CAVALCANTI;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLA BRANDAO LARA;ISABELLA BRANDAO LARA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLA BITTENCOURT GIL XAVIER;ISABELLA BITTENCOURT GIL XAVIER;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLA BERALDO POIANAS;ISABELLA BERALDO POIANAS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLA ALVES DA COSTA;ISABELLA ALVES DA COSTA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELA VARANDA DE LEMOS;ISABELA VARANDA DE LEMOS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELA TOZINI SILVA;ISABELA TOZINI SILVA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELA TORRES DE VASCONCELOS;ISABELA TORRES DE VASCONCELOS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELA SILVA DE SALLES;ISABELA SILVA DE SALLES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELA SILVA DE AQUINO;ISABELA SILVA DE AQUINO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELA OLIVEIRA DOS REIS;ISABELA OLIVEIRA DOS REIS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELA MEIRA ALEIXO;ISABELA MEIRA ALEIXO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELA MAROJA ROCHA;ISABELA MAROJA ROCHA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELA LEONE MAIA;ISABELA LEONE MAIA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLA SAES BEZERRA;ISABELLA SAES BEZERRA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLA LOURENCON VIDAL;ISABELLA LOURENCON VIDAL;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABEL MIRANDA RAMIL;ISABEL MIRANDA RAMIL;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABEL DE BEAUREPAIRE ROHAN SCORZA;ISABEL DE BEAUREPAIRE ROHAN SCORZA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABEL CRISTINA DRUMOND DE SUED;ISABEL CRISTINA DRUMOND DE SUED;1;2022.0;2022.0;0;1;0.0;164509.65;1013.88;307084.68;308098.56;99.7;;1.8728;0.0;0.0;0.0;0;3.2;Renúncia — Art.3/3-A/39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABEL CRISTINA DE LIMA SILVA;ISABEL CRISTINA DE LIMA SILVA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABEL CRISTINA DA SILVA OLIVEIRA;ISABEL CRISTINA DA SILVA OLIVEIRA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABEL CHAIB MOREAU;ISABEL CHAIB MOREAU;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABEL CASIMIRA GASPARINO MARTINS;ISABEL CASIMIRA GASPARINO MARTINS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABEL ALVES RIBEIRO;ISABEL ALVES RIBEIRO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISAAC PIPANO ALCANTARILLA;ISAAC PIPANO ALCANTARILLA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLA LEME VILLALPANDO;ISABELLA LEME VILLALPANDO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLA DA SILVA PINTO;ISABELLA DA SILVA PINTO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLA DA COSTA BRETAS GENTILINI;ISABELLA DA COSTA BRETAS GENTILINI;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLA CRUZ DOS SANTOS DE MIRANDA;ISABELLA CRUZ DOS SANTOS DE MIRANDA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLA CRISTINA MILAGRES BALTAZAR;ISABELLA CRISTINA MILAGRES BALTAZAR;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISADORA FERNANDA GERONIMO GOMES MAGALHAES;ISADORA FERNANDA GERONIMO GOMES MAGALHAES;1;2023.0;2023.0;1;0;54836.55;54836.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;FSA SAV/MINC / Arranjos Regionais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISADORA DANIEL SOUZA;ISADORA DANIEL SOUZA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISADORA BARROS DE LIMA SA;ISADORA BARROS DE LIMA SA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISADORA BACH DE ANDRADE PEDRASSOLI;ISADORA BACH DE ANDRADE PEDRASSOLI;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISADORA ALMEIDA ROCHA;ISADORA ALMEIDA ROCHA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLY DE SOUSA MOTTA;ISABELLY DE SOUSA MOTTA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLY CRISTINY ALVES DEODATO;ISABELLY CRISTINY ALVES DEODATO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLE SILVA DOS SANTOS;ISABELLE SILVA DOS SANTOS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLE MEDEIROS AMARAL;ISABELLE MEDEIROS AMARAL;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLE LUSTOZA DE OLIVEIRA REGUFE;ISABELLE LUSTOZA DE OLIVEIRA REGUFE;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLE CAROLINE DE BARROS;ISABELLE CAROLINE DE BARROS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLE AMSTERDAM MAIA DE SANDRES;ISABELLE AMSTERDAM MAIA DE SANDRES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLA VITORIA GALANTE AMARAL;ISABELLA VITORIA GALANTE AMARAL;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLA TORREZAN MAYER DE MELO;ISABELLA TORREZAN MAYER DE MELO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLA SOUZA ROSA;ISABELLA SOUZA ROSA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISABELLA SOLDANI CHEDID;ISABELLA SOLDANI CHEDID;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISADORA RIBEIRO CANGUÇU;ISADORA RIBEIRO CANGUCU;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISADORA RAMOS ZILLO;ISADORA RAMOS ZILLO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISADORA OBERG BARIJAN;ISADORA OBERG BARIJAN;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISAAC GARSON BERNAT;ISAAC GARSON BERNAT;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISAAC DE MARATHAOAN RAMOS DE TOLEDO E CASTELO BRANCO;ISAAC DE MARATHAOAN RAMOS DE TOLEDO E CASTELO BRANCO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISAAC DA SILVA PIYAKO;ISAAC DA SILVA PIYAKO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISAAC BRAZ DO NASCIMENTO JUNIOR;ISAAC BRAZ DO NASCIMENTO JUNIOR;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISAAC ALVES MOURA;ISAAC ALVES MOURA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISA MENEGHINI;ISA MENEGHINI;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IRWING ALMEIDA DA SILVA ROCHA;IRWING ALMEIDA DA SILVA ROCHA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IRNA CARLA DO ROSARIO SOUZA CARNEIRO;IRNA CARLA DO ROSARIO SOUZA CARNEIRO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IRIS QUEIROZ FUZARO;IRIS QUEIROZ FUZARO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISADORA MORALES CHAVES;ISADORA MORALES CHAVES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISADORA MEDELLA DO PRADO COUTO;ISADORA MEDELLA DO PRADO COUTO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISADORA MAIA PEREIRA DE CARVALHO;ISADORA MAIA PEREIRA DE CARVALHO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISADORA GRILLO POLATSCHECK;ISADORA GRILLO POLATSCHECK;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISOLDA CECILIA LIMA LIBORIO;ISOLDA CECILIA LIMA LIBORIO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISMAEL SOARES MACHADO;ISMAEL SOARES MACHADO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISMAEL MARCOS RUSSI;ISMAEL MARCOS RUSSI;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISMAEL GUIMARAES DE OLIVEIRA;ISMAEL GUIMARAES DE OLIVEIRA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISMAEL FERREIRA DE TOLEDO QUADROS;ISMAEL FERREIRA DE TOLEDO QUADROS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISMAEL DE BRITO ANTUNES LITO DO NASCIMENTO;ISMAEL DE BRITO ANTUNES LITO DO NASCIMENTO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISMAEL DE AZEVEDO MOURA;ISMAEL DE AZEVEDO MOURA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISMAEL CANEPPELE;ISMAEL CANEPPELE;1;2015.0;2015.0;1;0;520453.85;520453.85;7534.52;0.0;7534.52;0.0;0.0145;0.0145;0.0;0.0;0.0;0;3.7;FSA Comercialização / Distribuição;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISIS TOMAZ PEREIRA;ISIS TOMAZ PEREIRA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISAURA DE MATOS PIRES;ISAURA DE MATOS PIRES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISAURA DA HORA SILVA;ISAURA DA HORA SILVA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISANA SOUZA PONTES;ISANA SOUZA PONTES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISAIAS TIAGO BUENO;ISAIAS TIAGO BUENO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISAIAS JACINTO TEIXEIRA;ISAIAS JACINTO TEIXEIRA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISAIAS DOS SANTOS ALVES;ISAIAS DOS SANTOS ALVES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISADORA TREVISAN LOCATELLI;ISADORA TREVISAN LOCATELLI;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITACYR BOCATO JUNIOR;ITACYR BOCATO JUNIOR;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISRAEL NASCIMENTO DE JESUS;ISRAEL NASCIMENTO DE JESUS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IRIS DE OLIVEIRA TEIXEIRA;IRIS DE OLIVEIRA TEIXEIRA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IRINEU PINHEIRO DE QUEIROZ;IRINEU PINHEIRO DE QUEIROZ;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IRIA ROSILAINE BRAGA;IRIA ROSILAINE BRAGA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IRANDIR NUNES DA MATA;IRANDIR NUNES DA MATA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IOLE MIRANDA CASTRO DUARTE;IOLE MIRANDA CASTRO DUARTE;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INGRID XAVIER HENRIQUES;INGRID XAVIER HENRIQUES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INGRID VIEIRA DUARTE;INGRID VIEIRA DUARTE;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INGRID RAPHAELY NASCIMENTO;INGRID RAPHAELY NASCIMENTO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INGRID MARCELA PINTO GARIBA DE ANDRADE;INGRID MARCELA PINTO GARIBA DE ANDRADE;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INGRID LEITE JALDES DE ARAGAO;INGRID LEITE JALDES DE ARAGAO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISRAEL DILEAN SANTOS CAETANO;ISRAEL DILEAN SANTOS CAETANO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISRAEL CASTELO BRANCO BENTO;ISRAEL CASTELO BRANCO BENTO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISRAEL BLAJBERG;ISRAEL BLAJBERG;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISRAEL ALAN VALERIO COSTA;ISRAEL ALAN VALERIO COSTA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INGRID CRISTINA QUEIROZ DE OLIVEIRA;INGRID CRISTINA QUEIROZ DE OLIVEIRA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INGRID BEATRIZ SANTANA SOARES;INGRID BEATRIZ SANTANA SOARES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INEZ DOS SANTOS GONCALVES;INEZ DOS SANTOS GONCALVES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INES RIBAS;INES RIBAS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INES MACIEL FIGUEIRO;INES MACIEL FIGUEIRO;1;2022.0;2022.0;1;1;606648.41;1922725.61;92939.0;65803.86;158742.86;41.5;0.2617;0.0826;0.0;0.0;0.0;0;3.9;_tv_excluir;;;2.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INES KARIN LINKE FERREIRA;INES KARIN LINKE FERREIRA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INARA LEME RODRIGUES;INARA LEME RODRIGUES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INACIO LUIS RAMOS DOS SANTOS;INACIO LUIS RAMOS DOS SANTOS;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILZA DA SILVA COELHO;ILZA DA SILVA COELHO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITALO YURE GODINHO DE SANTANA;ITALO YURE GODINHO DE SANTANA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITALO RUI LIMA SOARES;ITALO RUI LIMA SOARES;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITALO ROCHA VIANA;ITALO ROCHA VIANA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITALO MAIA BENEVIDES BRAGA;ITALO MAIA BENEVIDES BRAGA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ÍTALO GRANATO;ITALO GRANATO;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITALO DE LIZ SOUZA;ITALO DE LIZ SOUZA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITALO DA SILVA OLIVEIRA;ITALO DA SILVA OLIVEIRA;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IVAN AUGUSTO DUTRA SANTIN;IVAN AUGUSTO DUTRA SANTIN;1;;;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
