CPB;titulo;ano;chamada;categoria;investimento_fsa_nominal;investimento_renuncia_art3_nominal;investimento_renuncia_outros_nominal;investimento_fsa_deflac;investimento_renuncia_total_deflac;investimento_total_deflac;bilheteria_nominal;bilheteria_deflac;outras_janelas_nominal;outras_janelas_deflac;receita_total_deflac;roi_dom_fsa_deflac;roi_dom_total_deflac;roi_internacional_0_100;pontuacao_festivais;adm_eu_lumiere;vod_n_plataformas;vod_n_paises;total_paises_alcancados;paises_festivais;paises_lumiere;paises_vod_europa;paises_lista;critica_indice_1_5;critica_fontes;critica_n_fontes;critica_confianca;cita_n_papers;cita_soma_cit;cita_max_cit;cita_venues;prestigio_festiv;wikidata_id_dir;CNPJ_produtora;genero_diretor;diversidade_regional;protagonista_diverso;UF_requerente;tem_diretor_prestigio;imdb_genres;imdb_runtime;prestigio_festivais;n_diretores;investimento_total_nominal;roi_dom_fsa_nominal;roi_dom_total_nominal
B1900433000000;CODINOME BRENO;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;33333.33;0.0;0.0;48146.7;0.0;48146.7;0.0;0.0;60000;83531.64;0.0;1.7349;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;17.220.694/0001-75;;;;;;;;;;33333.33;1.8;1.8
B1800569200000;CRISÁLIDA;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;480000.0;3000000.0;0.0;693312.48;4176582.0;4869894.48;0.0;0.0;80000;111375.52;0.0;0.1606;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;01.009.824/0001-95;;;;;;;;;;3480000.0;0.1667;0.023
B1800566100000;CRUA;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;46666.66;0.0;0.0;67405.37;0.0;67405.37;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;4.23;adoro_critico|adoro_usuario;2;alta;1.0;0.0;0.0;;;;10.773.468/0001-72;;;;;;;;;;46666.66;0.0;0.0
B1800485700000;ESTANTE DE LIVROS;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;52325.63;0.0;0.0;77808.79;0.0;77808.79;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;03.827.382/0001-10;;;;;;;;;;52325.63;0.0;0.0
B1800449500000;EU, UM OUTRO;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;450000.0;0.0;0.0;669154.95;0.0;669154.95;10564.85;10993.64;60000;83531.64;10993.64;0.1413;0.0164;0.0;0.0;0;0;0;0;;;;;3.983;adoro_critico;1;media;;;;;;;02.825.596/0001-94;;;;;;;;;;450000.0;0.1568;0.1568
B1800335300000;FRANS KRAJCBERG: MANIFESTO;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;205000.0;0.0;255000.0;285399.77;355009.47;640409.24;27114.15;34094.2;60000;83531.64;34094.2;0.4121;0.0532;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;60.636.537/0001-74;;;;;;;;;;460000.0;0.4249;0.1894
B1800452000000;FRONTEIRAS;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;30000.0;1985500.0;0.0;44610.33;2764201.19;2808811.52;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;3.817;adoro_critico;1;alta;;;;;;;14.622.284/0001-62;;;;;;;;;;2015500.0;0.0;0.0
B1900248400000;HUNT;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;211550.0;0.0;0.0;294518.64;0.0;294518.64;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;0.0;;;;;;17.730.742/0001-75;;;;;;;;;;211550.0;0.0;0.0
B1800255500000;ILHA;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;530760.0;0.0;5398087.77;766630.27;7515185.4;8281815.67;2604.28;2604.28;60000;83531.64;2604.28;0.1124;0.0003;0.0;0.0;0;0;0;0;;;;;4.423;adoro_critico|adoro_usuario;2;alta;36.0;14.0;5.0;Rebeca - Revista Brasileira de Estudos de Cinema e Audiovisual | LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas) | AVANCA | CINEMA;Rotterdam;Q61641231;13.650.474/0001-20;;;;;;;;;;5928847.77;0.118;0.0106
B1800168300000;INFERNINHO;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;85600.0;0.0;0.0;123640.73;0.0;123640.73;59524.65;74848.2;140000;194907.16;74848.2;2.1818;0.6054;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;08.254.467/0001-70;;;;;;;;;;85600.0;2.3309;2.3309
B1800190900000;JOVENS DE CORAÇÃO - EPISÓDIO PILOTO;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;54000.0;0.0;0.0;75178.48;0.0;75178.48;0.0;0.0;60000;83531.64;0.0;1.1111;0.0;0.0;0.0;0;0;0;0;;;;;4.203;adoro_critico|adoro_usuario;2;media;1.0;0.0;0.0;Revista Periódicus;;;05.930.707/0001-10;;;;;;;;;;54000.0;1.1111;1.1111
B1800444000000;JUVENAL E OLIVER;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;79138.5;0.0;0.0;114307.73;0.0;114307.73;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;19.709.434/0001-93;;;;;;;;;;79138.5;0.0;0.0
B1800287700000;LUNA;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;640000.0;3993500.0;0.0;951687.04;5559726.74;6511413.78;16094.58;20237.84;60000;83531.64;20237.84;0.109;0.0031;0.0;0.0;0;0;0;0;;;;;0.0;;0;;0.0;;;;;;12.751.837/0001-51;;;;;;;;;;4633500.0;0.1189;0.0164
B1800610400000;MIRANTE;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;249370.0;0.0;0.0;370815.93;0.0;370815.93;10682.79;10794.84;0;0.0;10794.84;0.0291;0.0291;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;13.254.763/0001-00;;;;;;;;;;249370.0;0.0428;0.0428
B1900112800000;NA ASA DO VENTO;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;174814.0;0.0;0.0;252501.52;0.0;252501.52;0.0;0.0;60000;83531.64;0.0;0.3308;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;17.902.521/0001-37;;;;;;;;;;174814.0;0.3432;0.3432
B1800348000000;NA CONTRAMÃO;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;283332.0;0.0;0.0;409245.02;0.0;409245.02;0.0;0.0;80000;111375.52;0.0;0.2721;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;02.669.022/0001-74;;;;;;;;;;283332.0;0.2824;0.2824
B1900027900000;NADIR;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;33330.0;0.0;0.0;49562.08;0.0;49562.08;0.0;0.0;60000;83531.64;0.0;1.6854;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;0.0;;;;;;21.557.420/0001-43;;;;;;;;;;33330.0;1.8002;1.8002
B1800440700000;O BARCO;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;686666.67;0.0;0.0;1021080.89;0.0;1021080.89;17265.02;21490.28;0;0.0;21490.28;0.021;0.021;0.8;4.0;0;0;0;0;;;;;0.0;;0;;;;;;;;04.614.433/0001-98;;;;;;;;;;686666.67;0.0251;0.0251
B1800311700000;O BEIJO DE ALICE;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;183000.0;0.0;0.0;272123.01;0.0;272123.01;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;4.11;adoro_critico|adoro_usuario;2;media;;;;;;;04.952.911/0001-70;;;;;;;;;;183000.0;0.0;0.0
B1800445800000;O BEM-AVENTURADO;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;182550.0;0.0;0.0;263675.4;0.0;263675.4;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;12.064.131/0001-11;;;;;;;;;;182550.0;0.0;0.0
B1800378500000;O DESPERTAR DE SOLOMON;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;172140.0;0.0;0.0;255974.07;0.0;255974.07;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;3.6;adoro_usuario;1;baixa;0.0;;;;;;80.026.826/0001-69;;;;;;;;;;172140.0;0.0;0.0
B1800189500000;OFF-GRID - (DES)REGRADOS (EPISÓDIO PILOTO);2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;30000.0;0.0;0.0;41765.82;0.0;41765.82;0.0;0.0;60000;83531.64;0.0;2.0;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;0.0;;;;;;05.930.707/0001-10;;;;;;;;;;30000.0;2.0;2.0
B1800235200000;ONDE QUER QUE VOCÊ ESTEJA;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;250000.0;0.0;0.0;371752.75;0.0;371752.75;8126.34;10218.32;60000;83531.64;10218.32;0.2522;0.0275;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;04.315.795/0001-88;;;;;;;;;;250000.0;0.2725;0.2725
B1800595000000;PEDRINHO E A CHUTEIRA DA SORTE;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;354824.28;0.0;0.0;493984.23;0.0;493984.23;0.0;0.0;80000;111375.52;0.0;0.2255;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;18.274.744/0001-60;;;;;;;;;;354824.28;0.2255;0.2255
B1900427100000;QUANDO AS COISAS SE DESMANCHAM;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;33333.33;0.0;0.0;48146.7;0.0;48146.7;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;3.7;adoro_usuario;1;baixa;;;;;;;17.220.694/0001-75;;;;;;;;;;33333.33;0.0;0.0
B1800216300000;RICK COM MONSTROS NOS DEDOS - EPISÓDIO PILOTO;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;43537.5;0.0;0.0;60612.65;0.0;60612.65;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;3.6;adoro_usuario;1;baixa;1.0;0.0;0.0;;;;06.768.153/0001-60;;;;;;;;;;43537.5;0.0;0.0
B1800466100000;TEMPORADA;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;450000.0;10043688.1;0.0;669154.95;13982762.31;14651917.26;118668.15;149259.04;140000;194907.16;149259.04;0.5143;0.0102;20.14;48.0;2353;0;0;0;;;;;3.213;adoro_critico|adoro_usuario;2;alta;0.0;;;;;;17.456.554/0001-09;;;;;;;;;;10493688.1;0.5748;0.0246
B1800454800000;XADALU E O JAGUARETÊ;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;150000.0;0.0;0.0;223051.65;0.0;223051.65;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;3.4;adoro_usuario;1;baixa;;;;;;;12.325.821/0001-87;;;;;;;;;;150000.0;0.0;0.0
B1900471700000;A ARTE URBANA;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;94520.0;0.0;0.0;136524.78;0.0;136524.78;974.1;1013.88;0;0.0;1013.88;0.0074;0.0074;0.0;0.0;0;0;0;0;;;;;3.88;adoro_critico;1;media;5.0;2.0;1.0;Interactive Film and Media Journal | Portuguese Literary and Cultural Studies | LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas);;;12.573.633/0001-78;;;;;;;;;;94520.0;0.0103;0.0103
B1900494600000;A BATALHA DE SHANGRI-LÁ;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;1347212.5;0.0;1880000.0;1875581.16;2509179.6;4384760.76;2712.2;2822.96;0;0.0;2822.96;0.0015;0.0006;0.0;0.0;0;0;0;0;;;;;3.965;adoro_critico|adoro_usuario;2;media;2.0;0.0;0.0;Portuguese National Funding Agency for Science, Research and Technology (RCAAP Project by FCT) | Repositório Institucional do ISCTE-IUL (ISCTE-IUL);;;19.716.946/0001-87;;;;;;;;;;3227212.5;0.002;0.0008
B1900371300000;A CIDADE DO FUTURO TV;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;200000.0;0.0;69000.0;266934.0;92092.23;359026.23;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;4.062;adoro_critico|adoro_usuario;2;media;1.0;0.0;0.0;;;;00.845.658/0001-02;;;;;;;;;;269000.0;0.0;0.0
B1900611200000;A CIDADE DOS ABISMOS;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;150000.0;0.0;69000.0;208829.1;92092.23;300921.33;18354.96;18607.68;0;0.0;18607.68;0.0891;0.0618;0.0;0.0;0;0;0;0;;;;;3.5;adoro_usuario;1;baixa;;;;;;;17.822.593/0001-74;;;;;;;;;;219000.0;0.1224;0.0838
B1900585300000;A MARAVILHA DO SÉCULO;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;127500.0;0.0;0.0;184161.13;0.0;184161.13;0.0;0.0;60000;80080.2;0.0;0.4348;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;01.282.220/0001-18;;;;;;;;;;127500.0;0.4706;0.4706
B1900249100000;A NOITE AMARELA;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;687475.0;0.0;0.0;957098.57;0.0;957098.57;28840.82;36261.12;80000;106773.6;36261.12;0.1494;0.0379;0.0;0.0;0;0;0;0;;;;;3.2;adoro_usuario;1;baixa;;;;;;;19.099.086/0001-80;;;;;;;;;;687475.0;0.1583;0.1583
B1900617900000;A ÉTICA DAS HIENAS;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;46667.0;0.0;0.0;67405.86;0.0;67405.86;0.0;0.0;120000;160160.4;0.0;2.3761;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;10.696.683/0001-17;;;;;;;;;;46667.0;2.5714;2.5714
B1900347600000;AMBIENTE FAMILIAR;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;333333.33;0.0;0.0;481467.0;0.0;481467.0;11509.68;14472.64;140000;186853.8;14472.64;0.4182;0.0301;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;13.124.984/0001-64;;;;;;;;;;333333.33;0.4545;0.4545
B2000007500000;APERTE START, WOLFGANG;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;54000.0;0.0;0.0;80298.59;0.0;80298.59;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;08.378.645/0001-74;;;;;;;;;;54000.0;0.0;0.0
B1900158800000;AVENTURAS DE AMÍ;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;910000.0;0.0;0.0;1314404.91;0.0;1314404.91;0.0;0.0;140000;186853.8;0.0;0.1422;0.0;0.0;0.0;0;0;0;0;;;;;4.5;adoro_usuario;1;baixa;;;;;;;08.573.621/0001-76;;;;;;;;;;910000.0;0.1538;0.1538
B1900223700000;BAIXO CENTRO;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;450000.0;0.0;0.0;669154.95;0.0;669154.95;5248.32;5248.32;80000;106773.6;5248.32;0.1674;0.0078;0.0;0.0;0;0;0;0;;;;;0.0;;0;;0.0;;;;;;08.287.614/0001-08;;;;;;;;;;450000.0;0.1894;0.1894
B1900498800000;BATE CORAÇÃO;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;1581454.67;0.0;992453.46;2201691.7;1324597.86;3526289.5600000005;93927.21;118107.08;60000;80080.2;118107.08;0.09;0.0335;0.0;0.0;0;0;0;0;;;;;3.4;adoro_usuario;1;baixa;;;;;;;00.975.333/0001-36;;;;;;;;;;2573908.13;0.0973;0.0598
B1900045700000;BECO;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;150280.0;0.0;0.0;209218.91;0.0;209218.91;0.0;0.0;80000;106773.6;0.0;0.5103;0.0;0.0;0.0;0;0;0;0;;;;;4.027;adoro_critico|adoro_usuario;2;alta;15.0;18.0;15.0;LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas) | Revista FAMECOS | O Mosaico;;;06.905.794/0001-19;;;;;;;;;;150280.0;0.5323;0.5323
B1900160800000;BOIS, RAPOSAS E CROCODILOS;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;180345.0;0.0;0.0;260490.5;0.0;260490.5;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;0.0;;;;;;05.145.815/0001-82;;;;;;;;;;180345.0;0.0;0.0
B1900591800000;BORIS E RUFUS- TEMPORADA 03;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;950000.0;0.0;1050000.0;1213104.4;1401403.5;2614507.9;0.0;0.0;360000;480481.2;0.0;0.3961;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;03.274.384/0001-29;;;;;;;;;;2000000.0;0.3789;0.18
B1900504800000;BRASÍLIA, A HISTÓRIA DA HISTÓRIA;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;400000.0;0.0;390465.0;556877.6;521141.92;1078019.52;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;4.175;adoro_critico|adoro_usuario;2;media;;;;;;;18.641.448/0001-50;;;;;;;;;;790465.0;0.0;0.0
B1900561100000;CAPITÃO ASTÚCIA;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;1997507.0;0.0;833000.0;2885201.11;1111780.11;3996981.2199999997;0.0;0.0;80000;106773.6;0.0;0.037;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;09.137.251/0001-97;;;;;;;;;;2830507.0;0.04;0.0283
B1900268200000;CASALTOPIA;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;53995.0;0.0;0.0;80291.16;0.0;80291.16;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;0.0;;;;;;07.567.854/0001-01;;;;;;;;;;53995.0;0.0;0.0
B1900583200000;CIDADE PÁSSARO;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;705428.17;0.0;965000.0;941513.82;1287956.55;2229470.37;3379.28;4214.56;60000;80080.2;4214.56;0.0895;0.0019;2.4;12.0;0;0;0;0;;;;;0.0;;0;;;;;;;;06.137.016/0001-27;;;;;;;;;;1670428.17;0.0898;0.0379
B1900308000000;CURTAS JORNADAS NOITE ADENTRO;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;250000.0;0.0;0.0;348048.5;0.0;348048.5;9206.2;9582.16;0;0.0;9582.16;0.0275;0.0275;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;06.071.600/0001-27;;;;;;;;;;250000.0;0.0368;0.0368
B1900514000000;D'ARQUEOLOGIA - A OCUPAÇÃO DO BRASIL;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;226000.0;0.0;0.0;326434.63;0.0;326434.63;0.0;0.0;80000;106773.6;0.0;0.3271;0.0;0.0;0.0;0;0;0;0;;;;;4.343;adoro_critico|adoro_usuario;2;media;;;;;;;12.345.593/0001-07;;;;;;;;;;226000.0;0.354;0.354
B1900379100000;DEPOIS DE SER CINZA;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;1077299.8;0.0;0.0;1437839.72;0.0;1437839.72;17296.02;17534.16;60000;80080.2;17534.16;0.0679;0.0122;0.0;0.0;0;0;0;0;;;;;0.0;;0;;0.0;;;;;;08.681.701/0001-45;;;;;;;;;;1077299.8;0.0717;0.0717
B1900298300000;DESTINO DAS SOMBRAS;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;688773.26;0.0;0.0;919285.01;0.0;919285.01;2255.15;2286.2;0;0.0;2286.2;0.0025;0.0025;0.0;0.0;0;0;0;0;;;;;3.83;adoro_critico|adoro_usuario;2;media;;;;;;;18.589.962/0001-93;;;;;;;;;;688773.26;0.0033;0.0033
B2000230900000;DESVIO;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;500000.0;0.0;0.0;722200.5;0.0;722200.5;1468.06;1590.4;140000;186853.8;1590.4;0.2609;0.0022;0.0;0.0;0;0;0;0;;;;;0.0;;0;;1.0;0.0;0.0;LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas);;;07.521.590/0001-47;;;;;;;;;;500000.0;0.2829;0.2829
B1900090000000;DISFORIA;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;500000.0;0.0;0.0;722200.5;0.0;722200.5;5977.5;7455.0;60000;80080.2;7455.0;0.1212;0.0103;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;12.837.401/0001-80;;;;;;;;;;500000.0;0.132;0.132
B1900423900000;DOIS TEMPOS;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;156460.64;0.0;62100.0;217823.56;82883.01;300706.57;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;3.775;adoro_critico;1;alta;;;;;;;21.868.012/0001-02;;;;;;;;;;218560.64;0.0;0.0
B1900288400000;DR. OCRIDE;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;250000.0;0.0;0.0;361100.25;0.0;361100.25;0.0;0.0;140000;186853.8;0.0;0.5175;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;1.0;0.0;0.0;AVANCA | CINEMA;;;14.949.815/0001-26;;;;;;;;;;250000.0;0.56;0.56
B1900247000000;EM REFORMA;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;50000.0;1041000.0;0.0;69609.7;1389391.47;1459001.17;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;5.0;0.0;0.0;Temática | BDTD (Federal University of Rio Grande do Norte) | Editora Científica Digital eBooks;;;25.094.170/0001-03;;;;;;;;;;1091000.0;0.0;0.0
B1900336600000;FAIXA DE GAZA;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;46666.66;0.0;0.0;67405.37;0.0;67405.37;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;13.124.984/0001-64;;;;;;;;;;46666.66;0.0;0.0
B1900205100000;FOTOGRAFAÇÃO;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;150000.0;0.0;375000.0;208829.1;500501.25;709330.35;8623.54;10755.08;260000;347014.2;10755.08;1.7132;0.0152;0.4;2.0;0;0;0;0;;;;;0.0;;0;;;;;;;;52.858.982/0001-50;;;;;;;;;;525000.0;1.7908;0.5117
B1900201200000;GÊNERO PLURAL;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;85600.0;0.0;0.0;123640.73;0.0;123640.73;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;;;;;;;17.305.816/0001-26;;;;;;;;;;85600.0;0.0;0.0
B2000100400000;HOSANA NAS ALTURAS;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;46666.66;0.0;0.0;67405.37;0.0;67405.37;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;3.9;adoro_usuario;1;baixa;0.0;;;;;;07.521.590/0001-47;;;;;;;;;;46666.66;0.0;0.0
B1900247500000;MEZANINO;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;99999.9;0.0;0.0;139219.26;0.0;139219.26;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;0.0;;0;;0.0;;;;;;22.318.373/0001-48;;;;;;;;;;99999.9;0.0;0.0
B1900153500000;NATUREZA DO HOMEM;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;265966.67;0.0;0.0;395495.36;0.0;395495.36;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;4.4;adoro_usuario;1;baixa;0.0;;;;;;13.650.111/0001-95;;;;;;;;;;265966.67;0.0;0.0
B1900197700000;NATUREZA DO HOMEM;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;265966.67;0.0;0.0;395495.36;0.0;395495.36;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;4.4;adoro_usuario;1;baixa;0.0;;;;;;25.094.170/0001-03;;;;;;;;;;265966.67;0.0;0.0
B1900461300000;O HOMEM CORDIAL;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;2219874.53;0.0;0.0;3090496.0;0.0;3090496.0;110031.71;111546.68;60000;80080.2;111546.68;0.062;0.0361;0.0;0.0;0;0;0;0;;;;;3.707;adoro_critico|adoro_usuario;2;media;;;;;;;14.520.885/0001-64;;;;;;;;;;2219874.53;0.0766;0.0766
B1900448300000;OLHAR SUBMERSO - NAUFRÁGIOS DE PERNAMBUCO;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;145509.0;0.0;0.0;202576.76;0.0;202576.76;0.0;0.0;80000;106773.6;0.0;0.5271;0.0;0.0;0.0;0;0;0;0;;;;;4.018;adoro_critico|adoro_usuario;2;media;0.0;;;;;;16.100.516/0001-48;;;;;;;;;;145509.0;0.5498;0.5498
B1900179300000;OLHOS DE FOGO;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;33333.33;0.0;0.0;48146.7;0.0;48146.7;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;;;;;3.993;adoro_critico|adoro_usuario;2;media;;;;;;;21.624.748/0001-35;;;;;;;;;;33333.33;0.0;0.0
B1900235200000;ORQUESTRA DO MUNDO - RIO SÃO FRANCISCO;2019;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;226000.0;0.0;15000.0;326434.63;20020.05;346454.68;0.0;0.0;60000;80080.2;0.0;0.2453;0.0;0.0;0.0;0;0;0;0;;;;;4.252;adoro_critico|adoro_usuario;2;alta;;;;;;;12.935.850/0001-60;;;;;;;;;;241000.0;0.2655;0.249
