cpb;titulo;ano;categoria;cat_nova;chamada;tem_complementacao;tem_comercializacao;cnpj_produtora;uf;tipo_obra;segmento_destinacao_inicial;instrumento;inv_fsa;inv_renuncia;inv_total;bilheteria_obs;renda_pmi_estimada;janelas_crt;receita_ref;publico_domestico;sessoes_total;n_municipios;roi_internacional_0_100;pontuacao_festivais;adm_eu_lumiere;vod_n_plataformas;vod_n_paises;total_paises_alcancados;critica_indice_1_5;critica_n_fontes;critica_confianca;cita_n_papers;cita_soma_cit;cita_max_cit;universo_aplicacao;universo_retorno;retorno_dom;retorno_intl;tem_intl
B2300375400000;PRINCESA ADORMECIDA;2023;FSA Pontuação Bilheteria e Roteiro — Distribuidora;Bilheteria · Distribuidora;PRODECINE 02;False;False;05565485000184;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3899882.7;3144900.0;7044782.7;589998.64;0.0;0.0;589998.64;29678.0;22679.0;152.0;0.0;0.0;0;0;0;0;3.888;2;alta;0.0;;;True;True;0.08374972871767926;0.0;False
B1800001000000;EX-PAJÉ;2017;FSA Comercialização / Distribuição;Add-on FSA (Compl./Comerc.);PRODECINE 03;False;True;02238621000133;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;FSA puro;139219.4;0.0;139219.4;181564.04;0.0;86664.06;268228.1;9133.0;480.0;13.0;7.2;36.0;0;0;0;0;0.0;0;;0.0;;;True;True;1.9266574917001509;7.2;True
B1700339700000;HISTORIETAS ASSOMBRADAS - O FILME;2017;FSA Comercialização / Distribuição;Add-on FSA (Compl./Comerc.);PRODECINE 03;False;True;08296780000170;SP;ANIMAÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;696097.0;1444401.0;2140498.0;713254.64;0.0;202216.14;915470.78;35878.0;6751.0;84.0;0.8;4.0;0;0;0;0;3.3;1;baixa;0.0;;;True;True;0.42769055612292095;0.8;True
B1700184000000;NOVA AMSTERDAM;2017;FSA Comercialização / Distribuição;Add-on FSA (Compl./Comerc.);PRODECINE 03;False;True;07077834000144;RN;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;93277.0;0.0;93277.0;12087.04;0.0;0.0;12087.04;608.0;;;0.0;0.0;0;0;0;0;3.636;2;alta;0.0;;;True;True;0.12958221212088725;0.0;False
B1700584300000;O BEIJO NO ASFALTO;2017;FSA Comercialização / Distribuição;Add-on FSA (Compl./Comerc.);PRODECINE 03;False;True;01369211000169;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;133467.0;0.0;133467.0;218719.76;0.0;519984.36;738704.12;11002.0;733.0;22.0;1.5;7.5;0;0;0;0;2.8;1;baixa;0.0;;;True;True;5.5347323308383345;1.5;True
B1800132900000;TINTA BRUTA;2018;FSA Comercialização / Distribuição;Add-on FSA (Compl./Comerc.);PRODECINE 03;False;True;13516637000187;RS;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;133467.0;0.0;133467.0;164805.2;0.0;83531.64;248336.84000000003;8290.0;673.0;34.0;23.55;59.5;5329;0;0;0;2.6;1;baixa;0.0;;;True;True;1.8606609873601716;23.55;True
B1500113300000;LOVE FILM FESTIVAL;2014;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;True;01369211000169;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;699536.13;0.0;699536.13;50336.16;0.0;734658.96;784995.12;2532.0;221.0;11.0;0.0;0.0;0;0;0;0;3.3;1;baixa;7.0;5.0;3.0;True;True;1.1221652268339593;0.0;False
B1402192700000;OS AMIGOS;2014;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;True;07490019000102;SP;FICÇÃO;INDEFINIDO;Misto FSA+Renúncia;1501160.14;2099025.6;3600185.74;109598.44;0.0;113697.22;223295.66;5513.0;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.06202337216079301;0.0;False
B1402146300000;PRAIA DO FUTURO;2014;FSA Complementação;Bilheteria · Distribuidora;PRODECINE 04;True;False;05508188000105;SP;FICÇÃO;INDEFINIDO;Misto FSA+Renúncia;4404603.73;6235526.71;10640130.44;2631893.32;0.0;113697.22;2745590.54;132389.0;8.0;1.0;0.0;0.0;0;0;0;0;3.1;1;baixa;0.0;;;True;True;0.25804106025602447;0.0;False
B1600245600000;ANTES O TEMPO NÃO ACABAVA;2015;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;True;04302591000102;AM;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;1096221.06;0.0;1096221.06;33338.76;0.0;189665.28;223004.04;1677.0;252.0;15.0;0.0;0.0;0;0;0;0;3.648;2;alta;1.0;0.0;0.0;True;True;0.20342980821769652;0.0;False
B1500464600000;BRUXARIAS;2015;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;True;87435368000160;RS;ANIMAÇÃO;SALAS DE EXIBIÇÃO;FSA puro;1011214.9;0.0;1011214.9;14353.36;0.0;0.0;14353.36;722.0;272.0;16.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.014194173760691224;0.0;False
B1500818400000;EM TRÊS ATOS;2015;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;False;73947392000174;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;553190.4;0.0;553190.4;41668.48;0.0;102735.36;144403.84;2096.0;1.0;1.0;1.9;9.5;0;0;0;0;4.412;2;media;0.0;;;True;True;0.261038224813735;1.9;True
B1500651700000;MATE-ME POR FAVOR;2015;FSA Complementação;Bilheteria · Distribuidora;PRODECINE 04;True;True;02140120000110;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2174508.31;275850.04;2450358.35;196275.24;0.0;545287.68;741562.92;9873.0;934.0;32.0;22.16;60.0;1779;0;0;0;2.8;1;baixa;15.0;0.0;0.0;True;True;0.30263447793258486;22.16;True
B1600033400000;MEU AMIGO HINDU;2015;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;False;46848701000186;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3420125.3;10213551.56;13633676.86;479068.24;0.0;316108.8;795177.04;24098.0;4.0;1.0;0.0;0.0;0;0;0;0;4.3;1;baixa;0.0;;;True;True;0.058324474620120935;0.0;False
B1500701300000;OPERAÇÕES ESPECIAIS (EX BOLETIM DE OCORRÊNCIA B.O);2015;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;False;04344932000102;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1794574.95;4741631.97;6536206.92;7276736.04;0.0;229178.88;7505914.92;366033.0;;;0.0;0.0;0;0;0;0;3.9;1;baixa;0.0;;;True;True;1.1483594402485655;0.0;False
B1500868700000;ORAÇÃO DO AMOR SELVAGEM;2015;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;False;00639143000148;SC;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;781583.75;1485711.36;2267295.1100000003;31986.92;0.0;189665.28;221652.2;1609.0;1.0;1.0;0.0;0.0;0;0;0;0;4.3;1;baixa;0.0;;;True;True;0.09776063072795141;0.0;False
B1500778300000;S.O.S. MULHERES AO MAR 2;2015;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;False;01473536000197;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2081815.4;6812144.64;8893960.04;30488385.48;0.0;324011.52;30812397.0;1533621.0;;;0.0;0.0;0;0;0;0;4.0;1;baixa;0.0;;;True;True;3.4644181963291127;0.0;False
B1600043800000;TÔ RYCA!;2015;FSA Complementação;Arranjos Regionais;PRODECINE 04;True;False;02140164000140;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;4751285.79;3042547.2;7793832.99;21610375.08;0.0;324011.52;21934386.599999998;1087041.0;36941.0;176.0;0.4;2.0;0;0;0;0;3.85;2;alta;0.0;;;True;True;2.81432597133442;0.4;True
B1600439400000;A TERRA VERMELHA;2016;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;False;04980287000114;RS;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1054538.96;1070647.92;2125186.88;31032.68;0.0;96655.72;127688.4;1561.0;161.0;5.0;0.0;0.0;0;0;0;0;3.975;2;media;0.0;;;True;True;0.06008337487948354;0.0;False
B1700402100000;BLITZ;2016;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;False;08465974000152;SP;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;1178736.52;0.0;1178736.52;5248.32;0.0;0.0;5248.32;264.0;47.0;3.0;0.0;0.0;0;0;0;0;3.933;2;alta;0.0;;;True;True;0.00445249630511151;0.0;False
B1700578900000;CAMPUS SANTO;2016;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;False;37981206000150;DF;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2037643.65;29740.22;2067383.87;954.24;0.0;0.0;954.24;48.0;1.0;1.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.0004615688522325561;0.0;False
B1700028400000;LAS INESES;2016;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;True;01541247000188;RS;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;537875.67;0.0;537875.67;17832.36;0.0;0.0;17832.36;897.0;109.0;9.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.03315331217714309;0.0;False
B1600564300000;LUA EM SAGITÁRIO;2016;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;False;01282220000118;SC;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;901395.31;0.0;901395.31;66001.6;0.0;416363.08;482364.68000000005;3320.0;233.0;15.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.5351311179997154;0.0;False
B1700479800000;MEU MUNDIAL;2016;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;True;04980287000114;RS;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;635055.45;0.0;635055.45;8250.2;0.0;89220.66;97470.86;415.0;105.0;9.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.15348401466360143;0.0;False
B1700477300000;DONA FLOR E SEUS DOIS MARIDOS;2017;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;False;39527494000100;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1918844.84;5777604.0;7696448.84;939489.04;0.0;202216.14;1141705.1800000002;47258.0;4708.0;38.0;0.0;0.0;0;0;0;0;4.035;2;alta;0.0;;;True;True;0.14834181370326632;0.0;False
B1800029600000;O OLHO E A FACA;2017;FSA Complementação;Bilheteria · Distribuidora;PRODECINE 04;True;True;71733695000169;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3865425.82;2500980.33;6366406.15;30138.08;0.0;86664.06;116802.14;1516.0;267.0;12.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.018346636587111238;0.0;False
B1700405200000;PRAÇA PARIS;2017;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;True;73947392000174;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2825320.9;144440.1;2969761.0;265358.24;0.0;93886.07;359244.31;13348.0;628.0;15.0;4.6;23.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.120967414549521;4.6;True
B1800131200000;A TROPA DE TRAPO - NA SELVA DO ARCO-ÍRIS;2018;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;False;44154342000131;SP;ANIMAÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;222757.13;661292.15;884049.28;2147.04;0.0;0.0;2147.04;108.0;57.0;2.0;0.0;0.0;0;0;0;0;3.783;1;alta;0.0;;;True;True;0.002428642891943761;0.0;False
B1800262800000;A VOZ DO SILÊNCIO;2018;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;True;04687576000120;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;981048.07;1088837.71;2069885.78;63516.6;0.0;83531.64;147048.24;3195.0;527.0;16.0;0.0;0.0;0;0;0;0;4.1;1;baixa;0.0;;;True;True;0.07104171709416739;0.0;False
B1800556100000;CHORAR DE RIR;2018;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;False;05508188000105;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;4176582.0;7176276.98;11352858.98;1667693.44;0.0;83531.64;1751225.0799999998;83888.0;6796.0;99.0;0.0;0.0;0;0;0;0;0.0;0;;1.0;24.0;24.0;True;True;0.1542541031369351;0.0;False
B1800445100000;DIAMANTINO;2018;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;True;09409976000197;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;745342.69;0.0;745342.69;76140.4;0.0;83531.64;159672.03999999998;3830.0;401.0;23.0;27.6;88.0;0;51;9;0;0.0;0;;0.0;;;True;True;0.21422634466301668;27.6;True
B1800300700000;MISSÃO 115;2018;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;False;68696756000150;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;172632.06;696097.0;868729.06;29163.96;0.0;194907.16;224071.12;1467.0;141.0;7.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.25792980840309404;0.0;False
B1900019900000;O GALÃ;2018;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;False;52308558000132;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2025429.26;4388983.08;6414412.34;42304.64;0.0;83531.64;125836.28;2128.0;664.0;13.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.019617741007276746;0.0;False
B1800346100000;O SEGREDO DE DAVI;2018;FSA Complementação;Bilheteria · Distribuidora;PRODECINE 04;True;True;12380610000147;SP;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;2455409.48;0.0;2455409.48;180987.52;0.0;194907.16;375894.68;9104.0;2331.0;47.0;0.0;0.0;0;0;0;0;3.993;2;media;1.0;0.0;0.0;True;True;0.15308838833675922;0.0;False
B1800612900000;O ÚLTIMO JOGO;2018;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;True;16487027000190;BA;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;1765307.9;0.0;1765307.9;1610.28;0.0;83531.64;85141.92;81.0;67.0;5.0;0.0;0.0;0;0;0;0;4.6;1;baixa;0.0;;;True;True;0.04823063444059816;0.0;False
B1800187200000;RAIVA;2018;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;True;05436489000162;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;623397.69;0.0;623397.69;53179.0;0.0;0.0;53179.0;2675.0;224.0;14.0;1.0;5.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.08530509633425175;1.0;True
B1800285700000;TUDO POR UM POP STAR;2018;FSA Complementação;Bilheteria · Produtora;PRODECINE 04;True;False;05565485000184;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;4550303.53;3341265.6;7891569.130000001;23878742.72;0.0;194907.16;24073649.88;1201144.0;63780.0;336.0;0.0;0.0;0;0;0;0;3.45;2;alta;5.0;0.0;0.0;True;True;3.050552999464125;0.0;False
B1900588900000;MADAME;2019;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;False;15096101000185;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;265529.09;286019.78;551548.8700000001;2306.08;0.0;80080.2;82386.28;116.0;8.0;2.0;0.0;0.0;0;0;0;0;2.2;1;baixa;0.0;;;True;True;0.149372584155598;0.0;False
B1900245500000;ÁGUAS SELVAGENS;2019;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;True;80816838000197;PR;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;1169765.95;0.0;1169765.95;20615.56;0.0;0.0;20615.56;1037.0;497.0;15.0;0.0;0.0;0;0;0;0;3.7;1;baixa;0.0;;;True;True;0.01762366223773226;0.0;False
B2000102800000;CORRENDO POR UM SONHO;2020;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;False;01378559000112;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1272835.64;5031116.45;6303952.09;106278.48;0.0;178773.28;285051.76;5346.0;430.0;13.0;0.0;0.0;0;0;0;0;3.775;1;alta;0.0;;;True;True;0.04521794517635682;0.0;False
B2000277900000;MINHA FAMILIA PERFEITA;2020;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;False;02863008000107;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;400401.0;4213941.56;4614342.56;601290.48;0.0;76617.12;677907.6;30246.0;3781.0;71.0;0.0;0.0;0;0;0;0;3.656;1;alta;7.0;0.0;0.0;True;True;0.1469131498550901;0.0;False
B2100282100000;A PRIMEIRA MORTE DE JOANA;2021;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;True;08267476000103;RS;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1052640.63;1508301.6;2560942.23;77969.36;0.0;69613.92;147583.28;3922.0;284.0;9.0;10.1;4.0;944;0;0;0;3.57;2;alta;8.0;0.0;0.0;True;True;0.0576285080823553;10.1;True
B2100408100000;O LIVRO DOS PRAZERES;2021;FSA Complementação;Bilheteria · Distribuidora;PRODECINE 04;True;False;06323379000157;SP;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;3124134.14;0.0;3124134.14;138484.08;0.0;324864.96;463349.04000000004;6966.0;626.0;16.0;1.4;7.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.14831278659500838;1.4;True
B2100536000000;TROMBA TREM - O FILME;2021;FSA Complementação;Bilheteria · Produtora;PRODECINE 04;True;False;09551826000113;RJ;ANIMAÇÃO;SALAS DE EXIBIÇÃO;FSA puro;6202224.27;0.0;6202224.27;101745.84;0.0;69613.92;171359.76;5118.0;1842.0;60.0;2.0;10.0;0;0;0;0;3.3;1;baixa;0.0;;;True;True;0.027628759061303666;2.0;True
B2300440200000;NAHUEL E O LIVRO MAGICO;2023;FSA Complementação;Coprodução Intl;PRODECINE 04;True;False;22910094000179;RJ;ANIMAÇÃO;SALAS DE EXIBIÇÃO;FSA puro;1005253.17;0.0;1005253.17;1590.4;0.0;0.0;1590.4;80.0;161.0;4.0;0.0;0.0;0;0;0;0;3.817;2;alta;0.0;;;True;True;0.0015820890174362743;0.0;False
B2300135700000;VIDAS DESCARTÁVEIS;2023;FSA Complementação;Add-on FSA (Compl./Comerc.);PRODECINE 04;True;False;27920016000179;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;438692.4;471735.0;910427.4;4691.68;0.0;293524.0;298215.68;236.0;7.0;1.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.32755569527015554;0.0;False
B1700249500000;COMBOIO DE SAL E AÇÚCAR;2016;FSA Pontuação Festivais e Roteiro;Festivais · Pontuação;PRODECINE 05;False;True;04980287000114;RS;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;1055974.1;0.0;1055974.1;62224.4;0.0;89220.66;151445.06;3130.0;329.0;17.0;10.0;0.0;0;36;21;0;3.683;2;media;0.0;;;True;True;0.14341740010479423;10.0;True
B1700596400000;DIAS VAZIOS;2016;FSA Pontuação Festivais e Roteiro;Festivais · Pontuação;PRODECINE 05;False;True;04979293000151;GO;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;3462595.42;0.0;3462595.42;28945.28;0.0;89220.66;118165.94;1456.0;162.0;15.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.034126406832710475;0.0;False
B1600708000000;FALA COMIGO;2016;FSA Pontuação Festivais e Roteiro;Festivais · Pontuação;PRODECINE 05;False;True;09409976000197;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;1870273.52;0.0;1870273.52;178701.32;0.0;89220.66;267921.98;8989.0;508.0;17.0;2.7;13.5;0;0;0;0;3.5;1;baixa;2.0;0.0;0.0;True;True;0.14325283287975973;2.7;True
B1600420900000;MULHER DO PAI;2016;FSA Pontuação Festivais e Roteiro;Festivais · Pontuação;PRODECINE 05;False;True;08267476000103;RS;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;1930952.94;0.0;1930952.94;136317.16;0.0;208181.54;344498.7;6857.0;380.0;22.0;5.2;26.0;0;0;0;0;3.1;1;baixa;8.0;0.0;0.0;True;True;0.17840864625110958;5.2;True
B1700307900000;A SOMBRA DO PAI;2017;FSA Pontuação Festivais e Roteiro;Festivais · Pontuação;PRODECINE 05;False;False;09261668000167;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;2564569.52;722200.5;3286770.02;58069.48;0.0;86664.06;144733.54;2921.0;516.0;25.0;3.5;17.5;0;0;0;0;3.5;1;baixa;0.0;;;True;True;0.04403518929505144;3.5;True
B1700222300000;ABAIXO A GRAVIDADE;2017;FSA Pontuação Festivais e Roteiro;Festivais · Pontuação;PRODECINE 05;False;False;16487027000190;BA;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;3766937.38;0.0;3766937.38;16917.88;0.0;0.0;16917.88;851.0;166.0;11.0;0.0;0.0;0;0;0;0;4.3;1;baixa;17.0;19.0;15.0;True;True;0.004491149783859694;0.0;False
B1700509000000;BIO;2017;FSA Pontuação Festivais e Roteiro;Festivais · Pontuação;PRODECINE 05;False;True;90130634000151;RS;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;829013.95;866640.6;1695654.5499999998;17812.48;0.0;86664.06;104476.54;896.0;108.0;8.0;2.2;11.0;0;0;0;0;0.0;0;;34.0;11.0;3.0;True;True;0.06161428340460031;2.2;True
B1700449500000;CONSTRUINDO PONTES;2017;FSA Pontuação Festivais e Roteiro;Festivais · Pontuação;PRODECINE 05;False;False;81183527000109;PR;DOCUMENTÁRIO;NENHUMA DAS OPÇÕES;FSA puro;785549.73;0.0;785549.73;50455.44;0.0;86664.06;137119.5;2538.0;366.0;10.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.17455228455110028;0.0;False
B1700112000000;CORPO ELÉTRICO;2017;FSA Pontuação Festivais e Roteiro;Festivais · Pontuação;PRODECINE 05;False;True;74425067000104;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1183037.18;722200.5;1905237.68;395015.6;0.0;202216.14;597231.74;19870.0;797.0;24.0;16.47;26.0;4017;0;0;0;3.0;1;baixa;0.0;;;True;True;0.3134683647449173;16.47;True
B1700305400000;GABRIEL E A MONTANHA;2017;FSA Pontuação Festivais e Roteiro;Festivais · Pontuação;PRODECINE 05;False;True;03360320000140;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;3126316.03;0.0;3126316.03;838836.6;0.0;519984.36;1358820.96;42195.0;2482.0;39.0;30.37;44.0;95487;9;3;0;3.798;2;media;4.0;0.0;0.0;True;True;0.43463966757065187;30.37;True
B1800002100000;MATA NEGRA;2017;FSA Pontuação Festivais e Roteiro;Festivais · Pontuação;PRODECINE 05;False;False;09369796000129;ES;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;935420.63;0.0;935420.63;21311.36;0.0;86664.06;107975.42;1072.0;205.0;20.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.1154298040230308;0.0;False
B1700104200000;PENDULAR;2017;FSA Pontuação Festivais e Roteiro;Festivais · Pontuação;PRODECINE 05;False;True;14798449000151;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1665680.0;144440.1;1810120.1;155620.64;0.0;519984.36;675605.0;7828.0;502.0;16.0;8.7;33.5;0;1;1;0;0.0;0;;0.0;;;True;True;0.3732376652797789;8.7;True
B1800019400000;SOBRADINHO;2017;FSA Pontuação Festivais e Roteiro;Festivais · Pontuação;PRODECINE 05;False;False;00845658000102;BA;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;FSA puro;474163.2;0.0;474163.2;337.96;0.0;0.0;337.96;17.0;11.0;2.0;0.0;0.0;0;0;0;0;0.0;0;;1.0;0.0;0.0;True;True;0.0007127503779289493;0.0;False
B1700501700000;UNICÓRNIO;2017;FSA Pontuação Festivais e Roteiro;Festivais · Pontuação;PRODECINE 05;False;True;09107296000119;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;3105265.59;0.0;3105265.59;135144.24;0.0;519984.36;655128.6;6798.0;315.0;20.0;0.0;0.0;0;0;0;0;0.0;0;;2.0;0.0;0.0;True;True;0.21097345171045417;0.0;False
B1800145300000;A TORRE;2018;FSA Pontuação Festivais e Roteiro;Festivais · Pontuação;PRODECINE 05;False;False;15592350000161;MG;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1416792.39;857308.48;2274100.87;954.24;0.0;83531.64;84485.88;48.0;42.0;3.0;0.0;0.0;0;0;0;0;2.9;1;baixa;0.0;;;True;True;0.03715133357299142;0.0;False
B1900027100000;AINDA TEMOS A IMENSIDÃO DA NOITE;2018;FSA Pontuação Festivais e Roteiro;Festivais · Pontuação;PRODECINE 05;False;True;09065789000133;DF;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;3536615.85;0.0;3536615.85;18389.0;0.0;83531.64;101920.64;925.0;241.0;15.0;13.5;17.5;0;14;12;0;3.3;1;baixa;0.0;;;True;True;0.028818691179026412;13.5;True
B1800092400000;MARE NOSTRUM;2018;FSA Pontuação Festivais e Roteiro;Festivais · Pontuação;PRODECINE 05;False;False;44154342000131;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;3345774.75;626487.3;3972262.05;38766.0;0.0;83531.64;122297.64;1950.0;459.0;11.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.030787908365713185;0.0;False
B1800097300000;MEIO IRMÃO;2018;FSA Pontuação Festivais e Roteiro;Festivais · Pontuação;PRODECINE 05;False;False;03117764000150;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Misto FSA+Renúncia;1928293.71;626487.3;2554781.01;24571.68;0.0;83531.64;108103.32;1236.0;186.0;13.0;1.1;5.5;0;0;0;0;0.0;0;;3.0;0.0;0.0;True;True;0.04231412382386544;1.1;True
B1800204300000;MORMAÇO;2018;FSA Pontuação Festivais e Roteiro;Festivais · Pontuação;PRODECINE 05;False;True;01125538000195;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;FSA puro;3669336.26;0.0;3669336.26;58824.92;0.0;83531.64;142356.56;2959.0;225.0;13.0;5.7;28.5;0;0;0;0;0.0;0;;0.0;;;True;True;0.038796269928120464;5.7;True
B1900039300000;SIRON. TEMPO SOBRE TELA;2018;FSA Pontuação Festivais e Roteiro;Festivais · Pontuação;PRODECINE 05;False;False;19388280000185;PE;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;FSA puro;763928.87;0.0;763928.87;417.48;0.0;167063.28;167480.76;21.0;23.0;3.0;0.0;0.0;0;0;0;0;3.648;2;alta;0.0;;;True;True;0.21923606578711968;0.0;False
